listing_id,locality_name,zone,bhk,size,bathroom,floor_num,total_floors,size_per_bhk,bath_per_bhk,floor_ratio,is_tall_building,rent_per_sqft,locality_price_level,area_type,furnishing_status,tenant_preferred,point_of_contact,floor_band,rent,log_rent
LST104687,Powai,east,5,2622.0,6.0,11.0,21.0,524.4,1.2,0.5238095238095238,1,176.62429858991135,10.964246195304222,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,high (11+),635500.0,13.362167369611646
LST102631,Powai,east,1,194.0,1.0,15.0,21.0,194.0,1.0,0.7142857142857143,1,77.31958762886597,10.964246195304222,Carpet Area,Furnished,Bachelors,Contact Owner,high (11+),15000.0,9.615805480084347
LST101447,Vikhroli East,east,3,1727.0,4.0,3.0,15.0,575.6666666666666,1.3333333333333333,0.2,0,124.49334105385061,11.089420114897532,Super Area,Furnished,Family,Contact Owner,low (1-3),215000.0,12.2783933071098
LST102461,Goregaon East,north,1,749.0,1.0,4.0,58.0,749.0,1.0,0.06896551724137931,1,18.69158878504673,11.005324871947899,Carpet Area,Unfurnished,Family,Contact Owner,mid (4-10),14000.0,9.546812608597396
LST102474,Goregaon West,north,2,931.0,2.0,11.0,23.0,465.5,1.0,0.4782608695652174,1,134.8012889366273,10.945931095246783,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),125500.0,11.740061037553975
LST104521,Sakinaka Junction,unknown,1,294.0,2.0,7.0,19.0,294.0,2.0,0.3684210526315789,0,62.925170068027214,10.89013807567802,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,mid (4-10),18500.0,9.825526011066415
LST102571,Nalasopara,north,2,1037.0,3.0,11.0,11.0,518.5,1.5,1.0,0,54.001928640308584,10.506553408931843,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,high (11+),56000.0,10.933106969717286
LST100400,Powai,east,3,1100.0,3.0,15.0,22.0,366.6666666666667,1.0,0.6818181818181818,1,56.36363636363637,10.964246195304222,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),62000.0,11.03488966402723
LST101508,Akurli Nagar,north,1,450.0,1.0,12.0,12.0,450.0,1.0,1.0,0,32.22222222222222,10.237789966544272,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),14500.0,9.581903928408666
LST103518,Kandivali East,north,1,429.0,2.0,-1.0,23.0,429.0,2.0,-0.043478260869565216,1,45.45454545454545,10.97776616951422,Carpet Area,Semi-Furnished,Family,Contact Owner,ground/basement,19500.0,9.878169744551839
LST101429,Raheja Vihar,east,1,412.0,1.0,18.0,43.0,412.0,1.0,0.4186046511627907,1,77.66990291262135,10.653939110921119,Super Area,Semi-Furnished,Family,Contact Agent,high (11+),32000.0,10.373491181781864
LST103721,Gokuldham,north,2,920.0,1.0,21.0,32.0,460.0,0.5,0.65625,1,65.21739130434783,10.854843817874576,Carpet Area,Unfurnished,Bachelors,Contact Owner,high (11+),60000.0,11.002099841204238
LST104816,Kemps Corner,south,4,2257.0,3.0,8.0,17.0,564.25,0.75,0.47058823529411764,0,176.62429858991135,11.179725702130686,Carpet Area,Semi-Furnished,Family,Contact Agent,mid (4-10),486000.0,13.093963902882631
LST104090,Link Road,west,3,1502.0,4.0,11.0,26.0,500.6666666666667,1.3333333333333333,0.4230769230769231,1,47.93608521970706,10.50558206918994,Carpet Area,Unfurnished,Family,Contact Agent,high (11+),72000.0,11.184421397998193
LST102449,Jacob Circle,south,3,1079.0,3.0,14.0,48.0,359.6666666666667,1.0,0.2916666666666667,1,120.01853568118628,11.365769632071927,Carpet Area,Semi-Furnished,Bachelors,Contact Agent,high (11+),129500.0,11.771436160121729
LST100095,4 Bunglows,east,3,1100.0,3.0,8.0,28.0,366.6666666666667,1.0,0.2857142857142857,1,72.72727272727273,11.253068093606258,Carpet Area,Semi-Furnished,Family,Contact Agent,mid (4-10),80000.0,11.289781913656018
LST100299,Vikhroli East,east,3,1600.0,3.0,18.0,27.0,533.3333333333334,1.0,0.6666666666666666,1,58.125,11.089420114897532,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),93000.0,11.440354772135393
LST104893,Sion East,south,1,616.0,1.0,5.0,18.0,616.0,1.0,0.2777777777777778,0,21.103896103896105,10.972200971021213,Carpet Area,Unfurnished,Family,Contact Owner,mid (4-10),13000.0,9.472704636443673
LST103599,Vasai East,north,3,1009.0,2.0,19.0,34.0,336.3333333333333,0.6666666666666666,0.5588235294117647,1,108.02775024777007,10.622741860756848,Super Area,Furnished,Family,Contact Agent,high (11+),109000.0,11.59910316121128
LST103413,Suram Park Society,north,4,1717.0,3.0,17.0,22.0,429.25,0.75,0.7727272727272727,1,115.02620850320326,10.66066143202577,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),197500.0,12.193493863323313
LST100727,Andheri West,west,3,937.0,2.0,16.0,27.0,312.3333333333333,0.6666666666666666,0.5925925925925926,1,138.74066168623267,11.119863194438148,Carpet Area,Furnished,Family,Contact Agent,high (11+),130000.0,11.77528972943772
LST102868,Powai,east,2,499.0,2.0,21.0,33.0,249.5,1.0,0.6363636363636364,1,53.1062124248497,10.964246195304222,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),26500.0,10.184900011974314
LST104365,Shrikrupa Society,east,1,498.0,1.0,16.0,29.0,498.0,1.0,0.5517241379310345,1,15.060240963855422,10.427495754593261,Carpet Area,Unfurnished,Bachelors,Contact Owner,high (11+),7500.0,8.922658299524402
LST100564,orchid suburbia,north,2,880.0,2.0,12.0,27.0,440.0,1.0,0.4444444444444444,1,50.0,10.952000582161782,Carpet Area,Unfurnished,Bachelors,Contact Owner,high (11+),44000.0,10.691944912900398
LST100805,Breach Candy,south,4,3200.0,4.0,2.0,4.0,800.0,1.0,0.5,0,176.62429858991135,11.311555064067228,Carpet Area,Furnished,Bachelors/Family,Contact Agent,low (1-3),850000.0,13.652991628466498
LST102031,Lodha Ajuro tower lalbag,unknown,2,904.0,3.0,9.0,9.0,452.0,1.5,1.0,0,176.62429858991135,11.263963005170364,Super Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),176000.0,12.078239274020289
LST102035,Jogeshwari West,west,3,1090.0,3.0,3.0,11.0,363.3333333333333,1.0,0.2727272727272727,0,74.77064220183486,10.984652688437288,Carpet Area,Furnished,Bachelors,Contact Agent,low (1-3),81500.0,11.308358299228955
LST100297,Andheri East,west,2,1200.0,2.0,2.0,4.0,600.0,1.0,0.5,0,41.666666666666664,10.95227718741345,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,low (1-3),50000.0,10.819778284410283
LST100352,Goregaon West,north,4,2000.0,4.0,33.0,42.0,500.0,1.0,0.7857142857142857,1,125.0,10.945931095246783,Carpet Area,Furnished,Bachelors,Contact Agent,high (11+),250000.0,12.429216196844383
LST100218,Bandra West,south,4,2700.0,5.0,10.0,12.0,675.0,1.25,0.8333333333333334,0,118.51851851851852,11.41516651287186,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),320000.0,12.676076274775909
LST100558,Andheri West,west,2,900.0,2.0,18.0,30.0,450.0,1.0,0.6,1,105.55555555555556,11.119863194438148,Carpet Area,Semi-Furnished,Bachelors,Contact Agent,high (11+),95000.0,11.461632170582678
LST102353,Kandivali East,north,3,903.0,2.0,12.0,16.0,301.0,0.6666666666666666,0.75,0,114.06423034330011,10.97776616951422,Super Area,Furnished,Family,Contact Agent,high (11+),103000.0,11.542484267211773
LST102796,Dhanukar Wadi,north,1,296.0,1.0,11.0,18.0,296.0,1.0,0.6111111111111112,0,45.608108108108105,10.921408727746968,Super Area,Furnished,Family,Contact Agent,high (11+),13500.0,9.51044496442652
LST104903,Chinmay Gaurang Infrastructure Old Panvel,unknown,1,453.0,2.0,8.0,14.0,453.0,2.0,0.5714285714285714,0,45.253863134657834,10.582105205963458,Carpet Area,Semi-Furnished,Family,Contact Owner,mid (4-10),20500.0,9.9281801651265
LST102154,Virar West,north,2,876.0,1.0,11.0,27.0,438.0,0.5,0.4074074074074074,1,102.73972602739725,10.893902729141306,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),90000.0,11.407564949312402
LST100868,Worli,south,3,1375.0,3.0,15.0,60.0,458.3333333333333,1.0,0.25,1,145.45454545454547,11.190878783089097,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),200000.0,12.206072645530174
LST104430,Dadar West,south,2,809.0,3.0,9.0,29.0,404.5,1.5,0.3103448275862069,1,71.07540173053152,10.9104893467194,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),57500.0,10.959540226785442
LST102334,Worli,south,1,212.0,1.0,2.0,24.0,212.0,1.0,0.08333333333333333,1,68.39622641509433,11.190878783089097,Carpet Area,Semi-Furnished,Family,Contact Agent,low (1-3),14500.0,9.581903928408666
LST101942,parivar safalya chs,south,1,428.0,1.0,49.0,55.0,428.0,1.0,0.8909090909090909,1,57.242990654205606,11.012675668752312,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,high (11+),24500.0,10.106428396532818
LST102541,Worli,south,1,573.0,1.0,2.0,21.0,573.0,1.0,0.09523809523809523,1,59.33682373472949,11.190878783089097,Super Area,Semi-Furnished,Family,Contact Agent,low (1-3),34000.0,10.4341158035983
LST103968,Goregaon West,north,1,277.0,2.0,-1.0,9.0,277.0,2.0,-0.1111111111111111,0,115.52346570397111,10.945931095246783,Super Area,Furnished,Family,Contact Owner,ground/basement,32000.0,10.373491181781864
LST101618,Amit Nagar,west,3,1271.0,4.0,48.0,54.0,423.6666666666667,1.3333333333333333,0.8888888888888888,1,99.1345397324941,11.64232966613111,Super Area,Furnished,Bachelors/Family,Contact Agent,high (11+),126000.0,11.744037185933616
LST102460,Lower Parel,south,3,985.0,3.0,5.0,10.0,328.3333333333333,1.0,0.5,0,75.1269035532995,11.204892048401401,Carpet Area,Semi-Furnished,Family,Contact Owner,mid (4-10),74000.0,11.211820372186306
LST100690,Prabhadevi,south,1,350.0,1.0,5.0,16.0,350.0,1.0,0.3125,0,85.71428571428571,11.084612109046844,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),30000.0,10.308952660644293
LST100324,Chandivali,east,5,3000.0,5.0,2.0,22.0,600.0,1.0,0.09090909090909091,1,100.0,11.053744569546843,Carpet Area,Furnished,Bachelors/Family,Contact Agent,low (1-3),300000.0,12.611537753638338
LST101208,Poonam Gardens,north,5,2114.0,4.0,12.0,19.0,422.8,0.8,0.631578947368421,0,110.69063386944181,11.175942765835366,Super Area,Unfurnished,Family,Contact Agent,high (11+),234000.0,12.363076394339839
LST101911,Worli,south,2,618.0,3.0,12.0,13.0,309.0,1.5,0.9230769230769231,0,52.58899676375405,11.190878783089097,Super Area,Furnished,Bachelors/Family,Contact Agent,high (11+),32500.0,10.388995368317829
LST101151,Ghatkopar West,east,3,988.0,2.0,12.0,21.0,329.3333333333333,0.6666666666666666,0.5714285714285714,1,48.582995951417004,10.699375206527325,Super Area,Furnished,Bachelors/Family,Contact Owner,high (11+),48000.0,10.778956289890028
LST104330,Mahajan Wadi,east,1,581.0,2.0,22.0,52.0,581.0,2.0,0.4230769230769231,1,46.47160068846816,11.404240947188315,Built Up Area,Furnished,Bachelors,Contact Agent,high (11+),27000.0,10.203592144986466
LST102584,Goregaon West,north,2,885.0,3.0,60.0,71.0,442.5,1.5,0.8450704225352113,1,60.451977401129945,10.945931095246783,Carpet Area,Furnished,Bachelors/Family,Contact Owner,high (11+),53500.0,10.887436932884098
LST102921,Deonar,east,3,1196.0,4.0,11.0,11.0,398.6666666666667,1.3333333333333333,1.0,0,153.42809364548495,11.308102872558855,Carpet Area,Furnished,Bachelors,Contact Agent,high (11+),183500.0,12.119969946476761
LST102029,Worli,south,3,1191.0,4.0,8.0,23.0,397.0,1.3333333333333333,0.34782608695652173,1,147.3551637279597,11.190878783089097,Super Area,Semi-Furnished,Bachelors,Contact Owner,mid (4-10),175500.0,12.075394321888057
LST100547,Shivaji Park,south,3,1450.0,3.0,3.0,7.0,483.3333333333333,1.0,0.42857142857142855,0,89.65517241379311,11.14325227656948,Carpet Area,Unfurnished,Bachelors,Contact Agent,low (1-3),130000.0,11.77528972943772
LST100612,Lokhandwala Twp,north,4,1016.0,3.0,3.0,36.0,254.0,0.75,0.08333333333333333,1,44.29133858267716,11.001962497923795,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,low (1-3),45000.0,10.714417768752456
LST102436,Khar,west,2,864.0,3.0,-1.0,30.0,432.0,1.5,-0.03333333333333333,1,20.833333333333332,11.544824924875922,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,ground/basement,18000.0,9.798127036878302
LST101534,Kandivali East,north,1,173.0,1.0,22.0,30.0,173.0,1.0,0.7333333333333333,1,66.47398843930635,10.97776616951422,Super Area,Furnished,Bachelors,Contact Agent,high (11+),11500.0,9.350102314351341
LST100378,Bandra West,south,3,1200.0,3.0,10.0,12.0,400.0,1.0,0.8333333333333334,0,150.0,11.41516651287186,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),180000.0,12.100712129872347
LST102259,Malad West,north,1,171.0,1.0,-2.0,18.0,171.0,1.0,-0.1111111111111111,0,52.63157894736842,10.789827053245961,Carpet Area,Furnished,Bachelors/Family,Contact Agent,ground/basement,9000.0,9.104979856318357
LST102778,Mira Road East,north,4,1029.0,4.0,24.0,60.0,257.25,1.0,0.4,1,103.49854227405248,10.732740268164365,Super Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),106500.0,11.575900264131617
LST103154,Bandra West,south,2,672.0,2.0,-1.0,8.0,336.0,1.0,-0.125,0,42.410714285714285,11.41516651287186,Carpet Area,Semi-Furnished,Family,Contact Agent,ground/basement,28500.0,10.257659366256743
LST100110,GREEN PARK,west,4,1783.0,3.0,5.0,20.0,445.75,0.75,0.25,1,117.77902411665733,11.32882710843981,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),210000.0,12.254862809699606
LST103878,darshan ricco Tower,east,1,542.0,1.0,9.0,38.0,542.0,1.0,0.23684210526315788,1,71.03321033210332,11.089333305188058,Carpet Area,Unfurnished,Family,Contact Agent,mid (4-10),38500.0,10.558413520275876
LST102422,Chembur East,south,2,672.0,3.0,18.0,23.0,336.0,1.5,0.782608695652174,1,96.72619047619048,11.048743655120719,Super Area,Furnished,Bachelors,Contact Agent,high (11+),65000.0,11.082142548877775
LST104858,Kandivali East,north,2,701.0,2.0,35.0,55.0,350.5,1.0,0.6363636363636364,1,84.87874465049929,10.97776616951422,Super Area,Unfurnished,Family,Contact Owner,high (11+),59500.0,10.993731591533722
LST104003,Agarkar Chowk,west,4,2664.0,4.0,10.0,11.0,666.0,1.0,0.9090909090909091,0,67.56756756756756,11.358226122754958,Carpet Area,Unfurnished,Bachelors,Contact Owner,mid (4-10),180000.0,12.100712129872347
LST101685,Chembur East,south,1,419.0,2.0,16.0,38.0,419.0,2.0,0.42105263157894735,1,163.48448687350836,11.048743655120719,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),68500.0,11.134589024250317
LST100526,Sai Nagar,east,2,800.0,2.0,14.0,18.0,400.0,1.0,0.7777777777777778,0,117.5,11.059098764140652,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),94000.0,11.451050061252142
LST103642,90 ft road,east,2,753.0,1.0,19.0,33.0,376.5,0.5,0.5757575757575758,1,97.60956175298804,11.250749931807675,Super Area,Furnished,Bachelors,Contact Agent,high (11+),73500.0,11.205040685200927
LST104322,Lokhandwala Twp,north,2,663.0,3.0,6.0,24.0,331.5,1.5,0.25,1,53.54449472096531,11.001962497923795,Carpet Area,Unfurnished,Bachelors,Contact Owner,mid (4-10),35500.0,10.477287975463508
LST101862,Yari Road,west,2,946.0,3.0,10.0,15.0,473.0,1.5,0.6666666666666666,0,113.63636363636364,11.171428000210657,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,mid (4-10),107500.0,11.585246126549855
LST100188,sra,east,1,380.0,1.0,19.0,19.0,380.0,1.0,1.0,0,39.473684210526315,11.14467857175728,Super Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),15000.0,9.615805480084347
LST104907,Kandivali West,north,3,1219.5,3.0,2.0,2.0,406.5,1.0,1.0,0,135.71135711357113,10.909837202753758,Super Area,Unfurnished,Family,Contact Agent,low (1-3),165500.0,12.016726473799254
LST102933,Malad East,north,4,1672.0,5.0,0.0,2.0,418.0,1.25,0.0,0,103.16985645933015,10.851111423249836,Carpet Area,Semi-Furnished,Family,Contact Agent,ground/basement,172500.0,12.058152515453552
LST100689,Raheja Vihar,east,2,850.0,2.0,6.0,10.0,425.0,1.0,0.6,0,64.70588235294117,10.653939110921119,Carpet Area,Furnished,Bachelors/Family,Contact Agent,mid (4-10),55000.0,10.915088464214607
LST101421,Matunga East,south,1,458.0,1.0,23.0,25.0,458.0,1.0,0.92,1,73.14410480349345,11.201905624158606,Carpet Area,Unfurnished,Family,Contact Owner,high (11+),33500.0,10.419300717813158
LST102863,Naigaon East,north,1,436.0,1.0,6.0,16.0,436.0,1.0,0.375,0,60.77981651376147,10.661778484139619,Super Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),26500.0,10.184900011974314
LST101081,Chembur,east,2,638.0,2.0,28.0,30.0,319.0,1.0,0.9333333333333333,1,54.858934169278996,10.890775934151565,Super Area,Furnished,Family,Contact Agent,high (11+),35000.0,10.46310334047155
LST100433,Gulmohar Road,south,2,700.0,2.0,3.0,9.0,350.0,1.0,0.3333333333333333,0,102.85714285714286,10.852652287911228,Carpet Area,Furnished,Bachelors,Contact Agent,low (1-3),72000.0,11.184421397998193
LST103322,Andheri West,west,5,1699.0,5.0,2.0,6.0,339.8,1.0,0.3333333333333333,0,152.44261330194232,11.119863194438148,Built Up Area,Semi-Furnished,Bachelors,Contact Owner,low (1-3),259000.0,12.464583340681674
LST104343,Gokuldham,north,2,684.0,1.0,27.0,45.0,342.0,0.5,0.6,1,59.21052631578947,10.854843817874576,Super Area,Unfurnished,Family,Contact Agent,high (11+),40500.0,10.60905725309463
LST102391,Goregaon East,north,5,2717.0,5.0,15.0,22.0,543.4,1.0,0.6818181818181818,1,76.55502392344498,11.005324871947899,Carpet Area,Furnished,Family,Contact Owner,high (11+),208000.0,12.245293358683455
LST104476,shabri shan,east,1,407.0,1.0,6.0,21.0,407.0,1.0,0.2857142857142857,1,72.48157248157248,10.956310671653174,Carpet Area,Furnished,Family,Contact Owner,mid (4-10),29500.0,10.292145542327912
LST102976,Chembur,east,2,725.0,2.0,4.0,27.0,362.5,1.0,0.14814814814814814,1,166.89655172413794,10.890775934151565,Carpet Area,Unfurnished,Family,Contact Agent,mid (4-10),121000.0,11.703545824578878
LST104503,Wadala,south,1,574.0,1.0,10.0,12.0,574.0,1.0,0.8333333333333334,0,94.94773519163763,10.99887179895927,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),54500.0,10.905955980651335
LST102098,Mira Road East,north,1,384.0,1.0,8.0,15.0,384.0,1.0,0.5333333333333333,0,104.16666666666667,10.732740268164365,Super Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),40000.0,10.596634733096073
LST101724,Lal Baug,south,1,355.0,1.0,17.0,31.0,355.0,1.0,0.5483870967741935,1,94.36619718309859,10.864839964323894,Super Area,Furnished,Family,Contact Owner,high (11+),33500.0,10.419300717813158
LST100852,Kandivali East,north,2,900.0,2.0,12.0,25.0,450.0,1.0,0.48,1,37.77777777777778,10.97776616951422,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),34000.0,10.4341158035983
LST100926,Charkop Sector 6,north,1,450.0,2.0,4.0,7.0,450.0,2.0,0.5714285714285714,0,48.888888888888886,10.744847097500482,Carpet Area,Semi-Furnished,Family,Contact Agent,mid (4-10),22000.0,9.998797732340453
LST103855,7 Bungalows Andheri West,west,4,2594.0,4.0,19.0,32.0,648.5,1.0,0.59375,1,104.66461063993832,11.21666541322598,Carpet Area,Furnished,Bachelors,Contact Agent,high (11+),271500.0,12.511717418356127
LST900016,Kandivali East,north,3,1156.0,2.0,35.0,60.0,385.3333333333333,0.6666666666666666,0.5833333333333334,1,74.39446366782006,10.97776616951422,Carpet Area,Furnished,Bachelors,Contact Owner,high (11+),86000.0,11.362102575235644
LST104334,Mount Mary,south,4,1970.0,4.0,19.0,19.0,492.5,1.0,1.0,0,72.33502538071066,11.164758407190849,Carpet Area,Semi-Furnished,Family,Contact Owner,high (11+),142500.0,11.867097278690842
LST102697,Wadala,south,3,1289.0,3.0,5.0,11.0,429.6666666666667,1.0,0.45454545454545453,0,155.1590380139643,10.99887179895927,Super Area,Furnished,Bachelors,Contact Owner,mid (4-10),200000.0,12.206072645530174
LST100234,Mulund West,east,2,600.0,1.0,1.0,5.0,300.0,0.5,0.2,0,40.0,10.780672329678938,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,low (1-3),24000.0,10.085809109330082
LST103002,in Borivali East,north,1,387.0,1.0,25.0,28.0,387.0,1.0,0.8928571428571429,1,112.40310077519379,10.709767905702499,Super Area,Unfurnished,Family,Contact Agent,high (11+),43500.0,10.680516217076775
LST103893,Mindspace,north,1,345.0,1.0,5.0,10.0,345.0,1.0,0.5,0,39.130434782608695,10.694530003139274,Carpet Area,Unfurnished,Bachelors,Contact Owner,mid (4-10),13500.0,9.51044496442652
LST101086,Juhu Tara,west,1,351.0,1.0,6.0,14.0,351.0,1.0,0.42857142857142855,0,56.98005698005698,11.056335454599406,Carpet Area,Furnished,Bachelors,Contact Agent,mid (4-10),20000.0,9.903487552536127
LST102087,Bandra West,south,1,415.0,2.0,8.0,12.0,415.0,2.0,0.6666666666666666,0,16.867469879518072,11.41516651287186,Carpet Area,Unfurnished,Bachelors,Contact Owner,mid (4-10),7000.0,8.85366542803745
