listing_id,city,locality_name,address,bhk,rent,size,area_type,floor_num,total_floors,bathroom,furnishing_status,tenant_preferred,point_of_contact
LST100805,Mumbai,Breach Candy,Breach Candy,4,850000.0,3200.0,Carpet Area,2.0,4.0,4.0,Furnished,Bachelors/Family,Contact Agent
LST102031,Mumbai,Lodha Ajuro tower lalbag,Lodha Ajuro tower lalbag,2,176000.0,904.0,Super Area,9.0,9.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST102035,Mumbai,Jogeshwari West,"Lodha Bel Air, Jogeshwari West",3,81500.0,1090.0,Carpet Area,3.0,11.0,3.0,Furnished,Bachelors,Contact Agent
LST100297,Mumbai,Andheri East,Andheri East,2,50000.0,1200.0,Super Area,2.0,4.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST100352,Mumbai,Goregaon West,"Imperial Heights, Goregaon West",4,250000.0,2000.0,Carpet Area,33.0,42.0,4.0,Furnished,Bachelors,Contact Agent
LST100218,Mumbai,Bandra West,Bandra West,4,320000.0,2700.0,Carpet Area,10.0,12.0,5.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100558,Mumbai,Andheri West,"Oberoi Springs, Andheri West",2,95000.0,900.0,Carpet Area,18.0,30.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST102353,Mumbai,Kandivali East,"Aspire, Kandivali East",3,103000.0,903.0,Super Area,12.0,16.0,2.0,Furnished,Family,Contact Agent
LST102796,Mumbai,Dhanukar Wadi,Dhanukar Wadi,1,13500.0,296.0,Super Area,11.0,18.0,1.0,Furnished,Family,Contact Agent
LST104903,Mumbai,Chinmay Gaurang Infrastructure Old Panvel,Chinmay Gaurang Infrastructure Old Panvel,1,20500.0,453.0,Carpet Area,8.0,14.0,2.0,Semi-Furnished,Family,Contact Owner
LST102154,Mumbai,Virar West,"Ekta Parksville, Virar West",2,90000.0,876.0,Carpet Area,11.0,27.0,1.0,Furnished,Bachelors/Family,Contact Agent
LST100868,Mumbai,Worli,"Raheja Imperia, Worli",3,200000.0,1375.0,Carpet Area,15.0,60.0,3.0,Semi-Furnished,Family,Contact Agent
LST104430,Mumbai,Dadar West,"Purushottam Towers, Dadar West",2,57500.0,809.0,Super Area,9.0,29.0,3.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST102334,Mumbai,Worli,Worli,1,14500.0,212.0,Carpet Area,2.0,24.0,1.0,Semi-Furnished,Family,Contact Agent
LST101942,Mumbai,parivar safalya chs,parivar safalya chs,1,24500.0,428.0,Super Area,49.0,55.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST102541,Mumbai,Worli,"lokhandwala residency, Worli",1,34000.0,573.0,Super Area,2.0,21.0,1.0,Semi-Furnished,Family,Contact Agent
LST103968,Mumbai,Goregaon West,"Imperial Heights, Goregaon West",1,32000.0,277.0,Super Area,-1.0,9.0,2.0,Furnished,Family,Contact Owner
LST101618,Mumbai,Amit Nagar,"Badrinath Tower, Amit Nagar",3,126000.0,1271.0,Super Area,48.0,54.0,4.0,Furnished,Bachelors/Family,Contact Agent
LST102460,Mumbai,Lower Parel,"Lodha World Crest, Lower Parel",3,74000.0,985.0,Carpet Area,5.0,10.0,3.0,Semi-Furnished,Family,Contact Owner
LST100690,Mumbai,Prabhadevi,Prabhadevi,1,30000.0,350.0,Carpet Area,5.0,16.0,1.0,Unfurnished,Bachelors/Family,Contact Agent
LST100324,Mumbai,Chandivali,Chandivali,5,300000.0,3000.0,Carpet Area,2.0,22.0,5.0,Furnished,Bachelors/Family,Contact Agent
LST101208,Mumbai,Poonam Gardens,"Swayam Apartment, Poonam Gardens",5,234000.0,2114.0,Super Area,12.0,19.0,4.0,Unfurnished,Family,Contact Agent
LST101911,Mumbai,Worli,"World One Tower Mumbai, Worli",2,32500.0,618.0,Super Area,12.0,13.0,3.0,Furnished,Bachelors/Family,Contact Agent
LST101151,Mumbai,Ghatkopar West,Ghatkopar West,3,48000.0,988.0,Super Area,12.0,21.0,2.0,Furnished,Bachelors/Family,Contact Owner
LST104330,Mumbai,Mahajan Wadi,Mahajan Wadi,1,27000.0,581.0,Built Up Area,22.0,52.0,2.0,Furnished,Bachelors,Contact Agent
LST102584,Mumbai,Goregaon West,Goregaon West,2,53500.0,885.0,Carpet Area,60.0,71.0,3.0,Furnished,Bachelors/Family,Contact Owner
LST102921,Mumbai,Deonar,Deonar,3,183500.0,1196.0,Carpet Area,11.0,11.0,4.0,Furnished,Bachelors,Contact Agent
LST102029,Mumbai,Worli,"Sanghvi Evana, Worli",3,175500.0,1191.0,Super Area,8.0,23.0,4.0,Semi-Furnished,Bachelors,Contact Owner
LST100547,Mumbai,Shivaji Park,Shivaji Park,3,130000.0,1450.0,Carpet Area,3.0,7.0,3.0,Unfurnished,Bachelors,Contact Agent
LST100612,Mumbai,Lokhandwala Twp,"Oasis, Lokhandwala Twp",4,45000.0,1016.0,Carpet Area,3.0,36.0,3.0,Unfurnished,Bachelors/Family,Contact Agent
LST102436,Mumbai,Khar,Khar,2,18000.0,864.0,Carpet Area,-1.0,30.0,3.0,Semi-Furnished,Bachelors,Contact Owner
LST101534,Mumbai,Kandivali East,Kandivali East,1,11500.0,173.0,Super Area,22.0,30.0,1.0,Furnished,Bachelors,Contact Agent
LST100378,Mumbai,Bandra West,Bandra West,3,180000.0,1200.0,Carpet Area,10.0,12.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST102259,Mumbai,Malad West,"Lovedale Residences, Malad West",1,9000.0,171.0,Carpet Area,-2.0,18.0,1.0,Furnished,Bachelors/Family,Contact Agent
LST102778,Mumbai,Mira Road East,"Kanungos Garden City, Mira Road East",4,106500.0,1029.0,Super Area,24.0,60.0,4.0,Unfurnished,Bachelors/Family,Contact Owner
LST103154,Mumbai,Bandra West,"Hill Road, Bandra West",2,28500.0,672.0,Carpet Area,-1.0,8.0,2.0,Semi-Furnished,Family,Contact Agent
LST100110,Mumbai,GREEN PARK,GREEN PARK,4,210000.0,1783.0,Carpet Area,5.0,20.0,3.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103878,Mumbai,darshan ricco Tower,darshan ricco Tower,1,38500.0,542.0,Carpet Area,9.0,38.0,1.0,Unfurnished,Family,Contact Agent
LST102422,Mumbai,Chembur East,"117 Residency, Chembur East",2,65000.0,672.0,Super Area,18.0,23.0,3.0,Furnished,Bachelors,Contact Agent
LST104858,Mumbai,Kandivali East,"Techno Park I, Kandivali East",2,59500.0,701.0,Super Area,35.0,55.0,2.0,Unfurnished,Family,Contact Owner
LST104003,Mumbai,Agarkar Chowk,"Oberoi Splendor, Agarkar Chowk",4,180000.0,2664.0,Carpet Area,10.0,11.0,4.0,Unfurnished,Bachelors,Contact Owner
LST101685,Mumbai,Chembur East,Chembur East,1,68500.0,419.0,Carpet Area,16.0,38.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST100526,Mumbai,Sai Nagar,"Kanakia Hollywood, Sai Nagar",2,94000.0,800.0,Carpet Area,14.0,18.0,2.0,Semi-Furnished,Family,Contact Agent
LST103642,Mumbai,90 ft road,90 ft road,2,73500.0,753.0,Super Area,19.0,33.0,1.0,Furnished,Bachelors,Contact Agent
LST104322,Mumbai,Lokhandwala Twp,"spring grove uno, Lokhandwala Twp",2,35500.0,663.0,Carpet Area,6.0,24.0,3.0,Unfurnished,Bachelors,Contact Owner
LST101862,Mumbai,Yari Road,Yari Road,2,107500.0,946.0,Carpet Area,10.0,15.0,3.0,Semi-Furnished,Bachelors,Contact Owner
LST100188,Mumbai,sra,sra,1,15000.0,380.0,Super Area,19.0,19.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST104907,Mumbai,Kandivali West,"Sakhi, Kandivali West",3,165500.0,1219.5,Super Area,2.0,2.0,3.0,Unfurnished,Family,Contact Agent
LST102933,Mumbai,Malad East,"Kanakia Levels, Malad East",4,172500.0,1672.0,Carpet Area,0.0,2.0,5.0,Semi-Furnished,Family,Contact Agent
LST100689,Mumbai,Raheja Vihar,"Adityavardhan Apartment, Raheja Vihar",2,55000.0,850.0,Carpet Area,6.0,10.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST101421,Mumbai,Matunga East,Matunga East,1,33500.0,458.0,Carpet Area,23.0,25.0,1.0,Unfurnished,Family,Contact Owner
LST102863,Mumbai,Naigaon East,"Unicorn Global Arena, Naigaon East",1,26500.0,436.0,Super Area,6.0,16.0,1.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST101081,Mumbai,Chembur,"Madhugiri Society, Chembur",2,35000.0,638.0,Super Area,28.0,30.0,2.0,Furnished,Family,Contact Agent
LST100433,Mumbai,Gulmohar Road,Gulmohar Road,2,72000.0,700.0,Carpet Area,3.0,9.0,2.0,Furnished,Bachelors,Contact Agent
LST103322,Mumbai,Andheri West,"HDIL Metropolis, Andheri West",5,259000.0,1699.0,Built Up Area,2.0,6.0,5.0,Semi-Furnished,Bachelors,Contact Owner
LST104343,Mumbai,Gokuldham,"GSA Grandeur, Gokuldham",2,40500.0,684.0,Super Area,27.0,45.0,1.0,Unfurnished,Family,Contact Agent
LST102391,Mumbai,Goregaon East,"Lakshchandi Height, Goregaon East",5,208000.0,2717.0,Carpet Area,15.0,22.0,5.0,Furnished,Family,Contact Owner
LST104476,Mumbai,shabri shan,shabri shan,1,29500.0,407.0,Carpet Area,6.0,21.0,1.0,Furnished,Family,Contact Owner
LST102976,Mumbai,Chembur,"Uttam Society, Chembur",2,121000.0,725.0,Carpet Area,4.0,27.0,2.0,Unfurnished,Family,Contact Agent
LST104503,Mumbai,Wadala,"Lodha NCP Commercial , Wadala",1,54500.0,574.0,Super Area,10.0,12.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST102098,Mumbai,Mira Road East,"Kanungos Garden City, Mira Road East",1,40000.0,384.0,Super Area,8.0,15.0,1.0,Unfurnished,Bachelors/Family,Contact Agent
LST101724,Mumbai,Lal Baug,Lal Baug,1,33500.0,355.0,Super Area,17.0,31.0,1.0,Furnished,Family,Contact Owner
LST100852,Mumbai,Kandivali East,"Challenger Tower, Thakur Village, Kandivali East",2,34000.0,900.0,Carpet Area,12.0,25.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100926,Mumbai,Charkop Sector 6,Charkop Sector 6,1,22000.0,450.0,Carpet Area,4.0,7.0,2.0,Semi-Furnished,Family,Contact Agent
LST103855,Mumbai,7 Bungalows Andheri West,7 Bungalows Andheri West,4,271500.0,2594.0,Carpet Area,19.0,32.0,4.0,Furnished,Bachelors,Contact Agent
LST900016,Mumbai,Kandivali East,"Gokul Gagan, Thakur Village, Kandivali East",3,86000.0,1156.0,Carpet Area,35.0,60.0,2.0,Furnished,Bachelors,Contact Owner
LST104334,Mumbai,Mount Mary,"Mount Marry, Mount Mary",4,142500.0,1970.0,Carpet Area,19.0,19.0,4.0,Semi-Furnished,Family,Contact Owner
LST102697,Mumbai,Wadala,"Lodha New Cuffe Parade, Wadala",3,200000.0,1289.0,Super Area,5.0,11.0,3.0,Furnished,Bachelors,Contact Owner
LST100234,Mumbai,Mulund West,Mulund West,2,24000.0,600.0,Super Area,1.0,5.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103002,Mumbai,in Borivali East,in Borivali East,1,43500.0,387.0,Super Area,25.0,28.0,1.0,Unfurnished,Family,Contact Agent
LST103893,Mumbai,Mindspace,"Rustomjee Elanza, Mindspace",1,13500.0,345.0,Carpet Area,5.0,10.0,1.0,Unfurnished,Bachelors,Contact Owner
LST101086,Mumbai,Juhu Tara,Juhu Tara,1,20000.0,351.0,Carpet Area,6.0,14.0,1.0,Furnished,Bachelors,Contact Agent
LST102087,Mumbai,Bandra West,"Smoky Hill Apartment, Bandra West",1,7000.0,415.0,Carpet Area,8.0,12.0,2.0,Unfurnished,Bachelors,Contact Owner
LST100951,Mumbai,Chandivali,"L&T Emerald Isle, Chandivali",2,54500.0,758.0,Carpet Area,12.0,24.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103807,Mumbai,Bandra Kurla Complex,"Kanakia Paris, Bandra Kurla Complex",2,79500.0,797.0,Carpet Area,18.0,45.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103240,Mumbai,Bhakti Park,"Ajmera Bhakti Park, Bhakti Park",3,88000.0,1178.0,Super Area,20.0,22.0,4.0,Semi-Furnished,Bachelors,Contact Owner
LST100359,Mumbai,Kanjurmarg West,"Runwal Forests, Kanjurmarg West",2,34000.0,471.0,Carpet Area,9.0,38.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST100836,Mumbai,Balkrishna Dadu Karade Chowk,"Celestia Spaces, Balkrishna Dadu Karade Chowk",1,74999.0,840.0,Carpet Area,8.0,17.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST101254,Mumbai,anjali,anjali,3,27000.0,1357.0,Super Area,10.0,25.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST104201,Mumbai,Mahavir Nagar,"Leo Ratnakar, Mahavir Nagar",2,137000.0,860.0,Carpet Area,-1.0,10.0,3.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103108,Mumbai,Pali Hill,"Pali Hill Apartment, Pali Hill",1,38000.0,461.0,Carpet Area,10.0,22.0,1.0,Semi-Furnished,Family,Contact Owner
LST104948,Mumbai,Suram Park Society,Suram Park Society,2,74500.0,788.0,Carpet Area,-1.0,12.0,3.0,Furnished,Bachelors,Contact Agent
LST101032,Mumbai,Bhandup Village,Bhandup Village,4,217500.0,2608.0,Super Area,14.0,33.0,4.0,Furnished,Bachelors/Family,Contact Agent
LST102233,Mumbai,in Kandivali West,in Kandivali West,2,51500.0,719.0,Carpet Area,5.0,15.0,1.0,Furnished,Family,Contact Owner
LST900025,Mumbai,Ghatkopar,Ghatkopar,3,281500.0,1461.0,Carpet Area,3.0,9.0,3.0,Furnished,Family,Contact Owner
LST104382,Mumbai,Goregaon East,"Oberoi Woods, Goregaon East",2,24500.0,931.0,Carpet Area,16.0,39.0,2.0,Unfurnished,Family,Contact Owner
LST100141,Mumbai,Dhanukar Wadi,Dhanukar Wadi,2,25500.0,950.0,Super Area,0.0,4.0,3.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST101852,Mumbai,Kandivali East,"Dheeraj Hill View Tower, Thakur Village, Kandivali East",2,9000.0,676.0,Super Area,10.0,15.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST101140,Mumbai,Goregaon East,"Raheja Ridgewood, Goregaon East",3,101500.0,1159.0,Super Area,14.0,23.0,2.0,Furnished,Bachelors,Contact Agent
LST100135,Mumbai,Shri Swami Samarth Nagar,Shri Swami Samarth Nagar,1,32000.0,475.0,Carpet Area,4.0,4.0,2.0,Semi-Furnished,Family,Contact Agent
LST102001,Mumbai,Kurla West,Kurla West,2,60000.0,956.0,Carpet Area,22.0,24.0,2.0,Semi-Furnished,Family,Contact Owner
LST102819,Mumbai,Naigaon East,Naigaon East,4,217000.0,1829.0,Carpet Area,15.0,24.0,4.0,Unfurnished,Family,Contact Owner
LST104751,Mumbai,4 Bunglows,"HDIL Metropolis, 4 Bunglows",2,194500.0,2127.0,Super Area,6.0,11.0,2.0,Furnished,Bachelors,Contact Owner
LST104402,Mumbai,Powai,"Lake Homes, Powai",4,331000.0,1586.0,Carpet Area,3.0,15.0,4.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100497,Mumbai,Parel,Parel,1,20000.0,350.0,Super Area,1.0,8.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST102399,Mumbai,Vile Parle West,Vile Parle West,3,118000.0,1375.0,Super Area,37.0,51.0,3.0,Unfurnished,Bachelors/Family,Contact Owner
LST101907,Mumbai,Altamount Road,Altamount Road,1,61000.0,392.0,Carpet Area,27.0,45.0,2.0,Furnished,Bachelors,Contact Agent
LST104228,Mumbai,Mindspace,"Evershine Grandeur, Mindspace",2,45000.0,753.0,Super Area,3.0,15.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100848,Mumbai,Borivali East,Borivali East,1,15000.0,275.0,Super Area,3.0,7.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST104935,Mumbai,Chakala MIDC,"Hillcrest, Chakala MIDC",4,462000.0,3150.0,Carpet Area,17.0,27.0,5.0,Semi-Furnished,Family,Contact Agent
LST101599,Mumbai,4 Bunglows,"Adani Western Heights, 4 Bunglows",2,130500.0,753.0,Super Area,34.0,48.0,2.0,Furnished,Bachelors,Contact Owner
LST104998,Mumbai,Datta Pada,"Kaustubh Platinum, Datta Pada",2,53500.0,677.0,Super Area,7.0,8.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST102776,Mumbai,Mira Road,"Hubtown Gardenia, Mira Road",2,35000.0,687.0,Super Area,4.0,8.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103664,Mumbai,Goregaon East,"Raheja Ridgewood, Goregaon East",4,157500.0,2073.0,Carpet Area,-1.0,13.0,4.0,Unfurnished,Family,Contact Agent
LST101276,Mumbai,Santacruz West,"Ekta Trinity, Santacruz West",2,37500.0,625.0,Super Area,7.0,20.0,1.0,Semi-Furnished,Bachelors,Contact Owner
LST103086,Mumbai,LBS Marg,"Nirmal Lifestyle, LBS Marg",1,28500.0,327.0,Super Area,2.0,24.0,1.0,Semi-Furnished,Bachelors,Contact Owner
LST104851,Mumbai,Borivali East,Borivali East,2,48000.0,649.0,Carpet Area,5.0,12.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103030,Mumbai,Chembur,"diamond garden, Chembur",2,36000.0,656.0,Carpet Area,19.0,19.0,3.0,Furnished,Bachelors,Contact Owner
LST103310,Mumbai,Bandra West,Bandra West,1,33500.0,376.0,Super Area,3.0,8.0,1.0,Unfurnished,Family,Contact Agent
LST102216,Mumbai,Sion Koliwada,"Sion East, Sion Koliwada",1,25500.0,467.0,Carpet Area,14.0,20.0,1.0,Unfurnished,Family,Contact Owner
LST104423,Mumbai,Bhandup West,"Hudco Living Point, Bhandup West",3,143500.0,1382.0,Super Area,13.0,23.0,4.0,Semi-Furnished,Bachelors,Contact Agent
LST104648,Mumbai,Bandra Kurla Complex,"Omkar Meridia, Bandra Kurla Complex",2,27500.0,635.0,Carpet Area,19.0,23.0,2.0,Semi-Furnished,Family,Contact Owner
LST101570,Mumbai,Marol,"Kanakia Rainforest, Marol",3,70000.0,785.0,Super Area,19.0,27.0,3.0,Unfurnished,Bachelors/Family,Contact Owner
LST102709,Mumbai,Lokhandwala Complex,"DLH Orchid, Lokhandwala Complex",2,44500.0,784.0,Super Area,12.0,19.0,3.0,Furnished,Bachelors/Family,Contact Agent
LST100591,Mumbai,Bandra West,"Hill Road, Bandra West",3,200000.0,1400.0,Carpet Area,8.0,17.0,3.0,Furnished,Bachelors/Family,Contact Agent
LST102060,Mumbai,Kandivali East,"Ishwardas Bhuvan CHS, Kandivali East",4,370500.0,2460.0,Carpet Area,2.0,6.0,4.0,Furnished,Bachelors,Contact Owner
LST102328,Mumbai,BMC Colony Malad East,"Raheja Heights, BMC Colony Malad East",2,25000.0,472.0,Super Area,1.0,11.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST104932,Mumbai,Sion East,"Paras Building, Sion East",2,94500.0,758.0,Super Area,14.0,14.0,2.0,Furnished,Family,Contact Agent
LST104933,Mumbai,Bhuleshwar,"Universal Neo Galaxy, Bhuleshwar",3,88000.0,1219.5,Super Area,2.0,7.0,3.0,Semi-Furnished,Bachelors,Contact Owner
LST100835,Mumbai,Dadar East,Dadar East,2,52000.0,550.0,Carpet Area,3.0,3.0,2.0,Furnished,Bachelors,Contact Agent
LST102573,Mumbai,Andheri West,"Laksharia Tower, Andheri West",1,9000.0,581.0,Super Area,19.0,19.0,1.0,Semi-Furnished,Family,Contact Agent
LST100800,Mumbai,Hiranandani Gardens,"Hiranandani Castle Rock, Hiranandani Gardens",2,90000.0,777.0,Carpet Area,19.0,22.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST100841,Mumbai,Bhayandar East,"Indraprastha CHS, Bhayandar East",2,34000.0,830.0,Carpet Area,9.0,21.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100737,Mumbai,Worli Hill,"Lodha Kiara, Worli Hill",4,270000.0,1358.0,Carpet Area,25.0,50.0,4.0,Semi-Furnished,Family,Contact Agent
LST101585,Mumbai,Lower Parel,"Lodha World Crest, Lower Parel",3,103500.0,1243.0,Carpet Area,10.0,31.0,4.0,Unfurnished,Family,Contact Agent
LST104005,Mumbai,chakala andheri east,chakala andheri east,3,546000.0,1957.0,Super Area,5.0,24.0,4.0,Semi-Furnished,Bachelors,Contact Owner
LST104835,Mumbai,Azad Nagar Colaba,Azad Nagar Colaba,1,39000.0,469.0,Super Area,25.0,50.0,1.0,Furnished,Family,Contact Owner
LST101915,Mumbai,Andheri East,"Green Woods Chkala, Andheri East",3,119500.0,1497.0,Super Area,28.0,30.0,2.0,Furnished,Bachelors/Family,Contact Owner
LST102652,Mumbai,Andheri East,"Bindra Complex , Andheri East",1,40500.0,483.0,Carpet Area,9.0,11.0,1.0,Furnished,Bachelors,Contact Agent
LST104527,Mumbai,Sion,"Sion East, Sion",3,92500.0,1367.0,Carpet Area,9.0,14.0,3.0,Furnished,Family,Contact Agent
LST103972,Mumbai,Goregaon West,Goregaon West,1,33500.0,313.0,Super Area,15.0,16.0,2.0,Furnished,Bachelors,Contact Owner
LST102784,Mumbai,Goregaon East,"Oberoi Esquire, Goregaon East",2,39000.0,601.0,Super Area,8.0,20.0,2.0,Unfurnished,Bachelors,Contact Agent
LST104846,Mumbai,Agarkar Chowk,"Oberoi Splendor Grande, Agarkar Chowk",2,74000.0,1058.0,Carpet Area,30.0,61.0,2.0,Furnished,Bachelors,Contact Agent
LST102950,Mumbai,Andheri West,"Cosmopolis Tower, Andheri West",3,60500.0,961.0,Super Area,7.0,13.0,2.0,Semi-Furnished,Family,Contact Agent
LST104018,Mumbai,Bandra East,"Insignia, Bandra East",3,206500.0,1052.0,Super Area,12.0,40.0,4.0,Unfurnished,Bachelors/Family,Contact Owner
LST102508,Mumbai,Worli,"Lodha The Park, Worli",2,38000.0,692.0,Super Area,50.0,74.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST101212,Mumbai,Central Area,Central Area,3,140000.0,1578.0,Carpet Area,11.0,23.0,3.0,Unfurnished,Bachelors/Family,Contact Agent
LST103157,Mumbai,Unknown,,2,74500.0,15000.0,Carpet Area,11.0,14.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100132,Mumbai,Bandra West,Bandra West,2,75000.0,695.0,Carpet Area,4.0,7.0,1.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST101409,Mumbai,Khar West,Khar West,2,25000.0,969.0,Super Area,20.0,27.0,2.0,Unfurnished,Bachelors,Contact Owner
LST103101,Mumbai,Sakinaka Junction,Sakinaka Junction,1,19000.0,467.0,Carpet Area,16.0,27.0,1.0,Furnished,Bachelors,Contact Owner
LST104404,Mumbai,Andheri West,"Platinum Prive, Andheri West",5,364000.0,1948.0,Super Area,12.0,25.0,5.0,Furnished,Family,Contact Owner
LST102764,Mumbai,Sakinaka Junction,"Dsk Madhuban, Sakinaka Junction",1,5000.0,385.0,Super Area,11.0,15.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST103236,Mumbai,Mulund West,"Wadhwa Atmosphere, Mulund West",1,35500.0,450.0,Super Area,18.0,40.0,1.0,Unfurnished,Bachelors/Family,Contact Agent
LST100642,Mumbai,Kandivali East,"Techno Park I, Kandivali East",2,40000.0,750.0,Carpet Area,2.0,8.0,2.0,Unfurnished,Family,Contact Agent
LST100965,Mumbai,Dadar TT Circle,"Bombay Dyeing Two ICC, Dadar TT Circle",4,280000.0,2500.0,Carpet Area,24.0,60.0,6.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST102982,Mumbai,Chandivali,"L&T Emerald Isle, Chandivali",2,22500.0,702.0,Super Area,-1.0,21.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST101029,Mumbai,Agarkar Chowk,"Oberoi Splendor, Agarkar Chowk",3,241500.0,1335.0,Carpet Area,11.0,19.0,4.0,Furnished,Family,Contact Agent
LST104212,Mumbai,Sion East,"Paras Building, Sion East",2,29000.0,553.0,Super Area,25.0,48.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST101098,Mumbai,Powai,Powai,2,56500.0,833.0,Carpet Area,16.0,25.0,2.0,Semi-Furnished,Family,Contact Owner
LST102127,Mumbai,Chembur East,"Sanjona Gulmarg Towers, Chembur East",2,117500.0,681.0,Carpet Area,7.0,8.0,2.0,Semi-Furnished,Family,Contact Owner
LST101640,Mumbai,Powai,"Hiranandani Regent Hill, Powai",2,30000.0,723.0,Super Area,25.0,41.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST104307,Mumbai,Borivali East,"Ekta Meadows, Borivali East",1,8000.0,214.0,Super Area,5.0,13.0,1.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST104006,Mumbai,Chembur,"Ekta Legranz, Chembur",1,15000.0,466.0,Carpet Area,3.0,4.0,2.0,Furnished,Family,Contact Agent
LST102397,Mumbai,Bhandup West,"Usha Nagar Society, Bhandup West",3,159500.0,1228.0,Carpet Area,5.0,11.0,3.0,Semi-Furnished,Family,Contact Owner
LST100142,Mumbai,Andheri West,"Runwal Elegante, Andheri West",5,350000.0,1880.0,Carpet Area,15.0,31.0,5.0,Furnished,Family,Contact Agent
LST104369,Mumbai,Dadar West,"Salvation CHS, Dadar West",3,76000.0,1116.0,Super Area,4.0,4.0,4.0,Unfurnished,Bachelors/Family,Contact Owner
LST100728,Mumbai,Vikhroli East,"Godrej The Trees, Vikhroli East",1,52000.0,470.0,Carpet Area,6.0,7.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST100863,Mumbai,Bhandup West,"Mayuresh Srishti, Bhandup West",2,37000.0,800.0,Super Area,5.0,14.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST103333,Mumbai,Parmanand Wadi,Parmanand Wadi,2,56000.0,845.0,Super Area,14.0,14.0,1.0,Furnished,Bachelors/Family,Contact Agent
LST100735,Mumbai,Kandivali East,Kandivali East,1,28500.0,565.0,Super Area,1.0,8.0,2.0,Furnished,Bachelors/Family,Contact Owner
