listing_id,Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
L03938,2022-06-26,3,27000,2210,4 out of 5,Super Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Family,3,Contact Owner
L03939,2022-05-06,3,30000,1450,9 out of 13,Carpet Area,"Chandanagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L03940,2022-05-29,3,20000,1400,3 out of 4,Super Area,Narayanaguda,Hyderabad,Semi-Furnished,Family,3,Contact Owner
L03941,2022-04-29,3,22000,2000,Upper Basement out of 3,Carpet Area,A 307 Blossom Heights,Hyderabad,Furnished,Bachelors,3,Contact Owner
L03942,2022-06-10,4,25000,1815,2 out of 5,Super Area,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L03943,2022-04-30,2,23000,1000,Upper Basement out of 3,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L03944,2022-05-24,2,12000,1000,3 out of 3,Super Area,in Maruthi Nagar-Dr A.S. Rao Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L03945,2022-05-12,2,18000,1200,5 out of 6,Super Area,Chanda Nagar,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
L03946,2022-06-02,3,55000,2430,7 out of 9,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors,3,Contact Agent
L03947,2022-05-20,1,5000,140,2 out of 3,Super Area,Malkajgiri,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03948,2022-07-05,2,13000,1200,2 out of 5,Super Area,Nacharam,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03949,2022-05-20,2,9000,1100,2 out of 4,Super Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
L03950,2022-06-04,2,7000,800,1 out of 3,Carpet Area,"Buddha Nagar Colony, Boduppal",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L03951,2022-06-02,3,28000,1500,3 out of 5,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L03952,2022-06-14,2,15000,1200,2 out of 5,Super Area,Amberpet,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03953,2022-06-28,3,14000,1350,2 out of 5,Super Area,KTR Colony,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L03954,2022-05-23,5,45000,2300,3 out of 5,Carpet Area,Narayanguda,Hyderabad,Unfurnished,Bachelors,3,Contact Owner
L03955,2022-06-22,1,12000,1300,2 out of 4,Super Area,Alwal,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L03956,2022-05-12,2,12500,1000,3 out of 4,Super Area,"Upparpally, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03957,2022-06-04,2,13000,1210,4 out of 5,Super Area,Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L03958,2022-05-16,2,9500,1050,2 out of 3,Super Area,"Bollaram, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L03959,2022-07-10,3,35000,1600,8 out of 10,Carpet Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Family,3,Contact Agent
L03960,2022-04-30,1,4000,300,3 out of 3,Super Area,in Syed Ali Guda,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03961,2022-05-12,1,8000,300,4 out of 4,Super Area,"Mallepally, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L03962,2022-07-08,2,12500,1010,5 out of 5,Carpet Area,ECIL,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L03963,2022-07-08,3,65000,1850,5 out of 5,Carpet Area,"Patrika Nagar, Hitech City",Hyderabad,Furnished,Bachelors,3,Contact Owner
L03964,2022-06-24,2,13000,1300,Ground out of 3,Carpet Area,"Ramanthapur, NH 2 2",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner
L03965,2022-06-23,2,12500,1100,3 out of 3,Carpet Area,Chanda Nagar,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L03966,2022-07-10,3,45000,2200,3 out of 5,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
L03967,2022-06-17,1,6000,500,5 out of 5,Built Area,Seri Lingampally,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03968,2022-07-06,3,50000,2290,4 out of 24,Super Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Bachelors,3,Contact Agent
L03969,2022-07-10,3,40000,1900,4 out of 5,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
L03970,2022-07-10,3,30000,1600,2 out of 5,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
L03971,2022-04-30,2,7000,800,2 out of 3,Super Area,Chandrayanguttabalguda,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03972,2022-07-06,3,25000,1600,2 out of 5,Super Area,"Sanath Nagar, NH 9",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
L03973,2022-06-02,1,9000,500,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03974,2022-05-16,3,16000,1500,2 out of 3,Carpet Area,"Pragathi Nagar, Kukatpally",Hyderabad,Furnished,Family,3,Contact Owner
L03975,2022-05-06,1,10500,650,1 out of 3,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L03976,2022-07-06,4,100000,3300,Ground out of 14,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Semi-Furnished,Family,4,Contact Agent
L03977,2022-06-26,2,9000,1200,Ground out of 1,Super Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L03978,2022-06-14,2,11000,800,2 out of 3,Super Area,Ram nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03979,2022-05-06,3,24000,1200,1 out of 3,Super Area,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
L03980,2022-05-06,2,12000,1000,2 out of 3,Super Area,"Nallagandla, Serilingampally",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03981,2022-07-02,2,20000,1600,1 out of 2,Super Area,Kothapet,Hyderabad,Unfurnished,Family,3,Contact Owner
L03982,2022-07-03,2,24000,1200,1 out of 3,Carpet Area,Dr A.S. Rao Nagar,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L03983,2022-07-05,2,12000,1100,2 out of 2,Super Area,"Balapur X road,Triveni nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03984,2022-07-10,3,12000,1250,2 out of 6,Carpet Area,Alwal,Hyderabad,Semi-Furnished,Family,3,Contact Owner
L03985,2022-06-25,2,10000,1100,Ground out of 2,Carpet Area,Gajularamaram,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L03986,2022-07-08,2,45000,1600,1 out of 6,Super Area,Kattedan Rd,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L03987,2022-06-16,2,22000,1000,2 out of 2,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03988,2022-05-06,1,6500,455,2 out of 3,Super Area,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03989,2022-05-25,3,40000,1473,23 out of 23,Super Area,"Kukatpally, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L03990,2022-07-02,5,300000,4050,Ground out of 5,Super Area,"Bandlaguda Jagir,, Hyderabad",Hyderabad,Unfurnished,Bachelors/Family,4,Contact Owner
L03991,2022-06-25,1,4000,400,Ground out of 1,Super Area,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03992,2022-06-29,2,12000,1300,1 out of 2,Super Area,"Gandhamguda, Bairagiguda",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L03993,2022-07-06,4,27000,2520,2 out of 2,Carpet Area,Defence Colony Layout,Hyderabad,Semi-Furnished,Family,5,Contact Owner
L03994,2022-06-22,1,10000,500,2 out of 5,Super Area,Gachibowli,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner
L03995,2022-05-06,2,10000,200,Ground out of 2,Super Area,"Pathar Gatti, NH 7",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L03996,2022-05-12,2,10000,1200,Ground out of 1,Super Area,Upperpally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L03997,2022-07-07,3,18000,1950,2 out of 5,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L03998,2022-07-10,1,14500,500,2 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1,Contact Agent
L03999,2022-05-01,1,9000,500,3 out of 3,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
L04000,2022-07-06,2,14000,1150,1 out of 3,Super Area,Bandlaguda Jagir,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04001,2022-06-02,2,18000,242,Ground out of 4,Super Area,"APHB Colony-Moula Ali, Moula Ali Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04002,2022-07-02,2,9500,720,5 out of 7,Carpet Area,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04003,2022-06-10,3,49000,1800,19 out of 30,Super Area,Nanakram Guda,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
L04004,2022-05-13,1,9000,450,1 out of 3,Super Area,"Chandulal bela colony, shahalibanda",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L04005,2022-05-06,2,130000,130,1 out of 1,Super Area,Lal Darwaza,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04006,2022-06-02,2,8000,690,2 out of 4,Super Area,New Malakpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04007,2022-05-06,2,13000,1000,2 out of 4,Super Area,Madhapur,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04008,2022-05-06,3,18000,1500,Ground out of 4,Super Area,Shivaji Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04009,2022-05-29,3,18000,1150,Ground out of 6,Super Area,New Nallakunta,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04010,2022-05-29,3,32000,1783,1 out of 5,Super Area,Gopanapalli,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04011,2022-05-25,2,15000,900,1 out of 3,Super Area,Santosh Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04012,2022-07-06,3,35000,1725,2 out of 13,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
L04013,2022-05-25,1,6000,680,Ground out of 3,Carpet Area,Bapu Nagar-Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L04014,2022-06-06,1,9000,550,2 out of 3,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L04015,2022-05-25,2,9500,1290,1 out of 2,Super Area,"Jillelguda, Medbowli",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04016,2022-05-10,2,12500,1450,Ground out of 2,Super Area,"Arvind Nagar Colony, Toli Chowki",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04017,2022-05-06,2,25000,1300,3 out of 3,Super Area,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04018,2022-05-12,2,15000,1450,2 out of 4,Super Area,Nagole,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04019,2022-07-06,3,38000,1496,10 out of 15,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent
L04020,2022-05-31,3,20000,1850,1 out of 5,Super Area,Kompally,Hyderabad,Semi-Furnished,Family,2,Contact Owner
L04021,2022-06-14,3,15000,1600,2 out of 4,Carpet Area,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04022,2022-07-06,3,130000,3500,3 out of 5,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Family,3,Contact Agent
L04023,2022-07-08,3,27000,1850,5 out of 6,Super Area,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04024,2022-07-02,2,16000,1210,3 out of 5,Super Area,Secunderabad,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04025,2022-06-06,2,13000,1400,Ground out of 1,Super Area,"Mallampet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04026,2022-06-04,2,10000,950,Ground out of 4,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04027,2022-06-22,2,10000,878,3 out of 4,Super Area,Malkajgiri,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04028,2022-05-06,2,17000,875,2 out of 6,Super Area,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04029,2022-06-02,2,12500,300,3 out of 4,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04030,2022-06-14,3,25000,1800,4 out of 5,Super Area,Nizampet,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
L04031,2022-07-02,3,35000,1956,1 out of 9,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner
L04032,2022-05-25,2,12000,800,2 out of 4,Super Area,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L04033,2022-05-29,2,12000,1175,5 out of 5,Super Area,Shamirpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04034,2022-06-25,2,15000,1080,3 out of 4,Super Area,Anupuram Colony,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04035,2022-07-06,3,45000,1955,1 out of 19,Super Area,Kondapur,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
L04036,2022-07-06,2,20000,950,1 out of 5,Super Area,Masab Tank,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04037,2022-07-02,2,15000,800,2 out of 3,Super Area,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04038,2022-05-06,2,10000,1090,2 out of 4,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04039,2022-07-09,3,15000,1450,2 out of 5,Carpet Area,Bandari Layout,Hyderabad,Semi-Furnished,Family,3,Contact Owner
L04040,2022-07-07,2,19800,1070,3 out of 4,Carpet Area,KPHB Road,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04041,2022-05-06,2,8500,60,3 out of 5,Super Area,"Gulmohar Park Colony, Serilingampally",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04042,2022-07-06,4,130000,3133,14 out of 14,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Furnished,Family,5,Contact Agent
L04043,2022-07-10,1,8500,900,2 out of 2,Carpet Area,in Trimulgherry,Hyderabad,Unfurnished,Family,1,Contact Owner
L04044,2022-05-16,1,4500,60,1 out of 2,Super Area,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L04045,2022-06-10,2,9000,600,3 out of 4,Super Area,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04046,2022-07-10,1,13000,750,3 out of 3,Carpet Area,Hyderaguda-Attapur,Hyderabad,Semi-Furnished,Family,1,Contact Owner
L04047,2022-07-06,2,18000,900,2 out of 4,Super Area,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04048,2022-07-04,3,26000,1800,2 out of 4,Carpet Area,filmnagar. hydrabad,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04049,2022-05-20,1,17000,470,3 out of 5,Super Area,Kondapur,Hyderabad,Furnished,Bachelors/Family,1,Contact Agent
L04050,2022-05-06,2,9000,720,1 out of 3,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04051,2022-05-12,1,8000,450,Ground out of 3,Super Area,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L04052,2022-07-06,2,10000,600,7 out of 7,Super Area,Madhura Nagar-Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04053,2022-06-26,2,12000,1100,1 out of 1,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04054,2022-06-27,2,14000,1300,3 out of 3,Super Area,IAS Colony,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04055,2022-06-25,2,25000,1500,Ground out of 2,Super Area,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04056,2022-07-05,2,22000,1200,4 out of 8,Super Area,Gachibowli,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04057,2022-05-29,4,45000,3000,3 out of 4,Super Area,Hitech City,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
L04058,2022-06-26,3,20000,2000,1 out of 1,Carpet Area,Kapra,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04059,2022-06-14,2,16000,800,2 out of 4,Super Area,"Lakdikapul, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04060,2022-07-08,3,35000,1000,3 out of 6,Carpet Area,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04061,2022-05-12,2,15000,1200,2 out of 3,Super Area,"Manikonda, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04062,2022-06-18,1,5500,400,1 out of 2,Super Area,"Ramanthapur, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Builder
L04063,2022-06-04,3,35000,1250,4 out of 5,Carpet Area,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L04064,2022-07-04,1,14000,700,5 out of 5,Carpet Area,"Chanda Naik Nagar, Madhapur",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L04065,2022-07-06,2,25000,1100,1 out of 5,Super Area,"Alkapur Township, Hyderabad",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04066,2022-06-06,4,36000,2050,1 out of 3,Super Area,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04067,2022-07-06,2,20000,1428,4 out of 8,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2,Contact Agent
L04068,2022-05-22,3,30000,1700,3 out of 5,Carpet Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Furnished,Family,3,Contact Agent
L04069,2022-07-02,2,12000,1140,2 out of 5,Super Area,"Kismatpur, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2,Contact Owner
L04070,2022-05-22,2,16000,1000,2 out of 5,Super Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent
L04071,2022-06-03,2,13000,1160,3 out of 5,Super Area,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L04072,2022-07-05,3,22000,3000,3 out of 5,Carpet Area,sri sai arcade madinaguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04073,2022-07-06,1,15000,450,1 out of 3,Super Area,Madhapur,Hyderabad,Unfurnished,Family,1,Contact Agent
L04074,2022-05-06,3,14000,1540,2 out of 5,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04075,2022-05-06,2,8000,1000,2 out of 8,Super Area,"Saroornagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04076,2022-07-06,3,57000,1417,7 out of 30,Carpet Area,Nanakaramguda,Hyderabad,Furnished,Bachelors,3,Contact Agent
L04077,2022-05-31,3,1200,2100,1 out of 3,Carpet Area,"Uppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
L04078,2022-07-08,2,8000,550,4 out of 4,Carpet Area,Ram nagar,Hyderabad,Unfurnished,Bachelors,1,Contact Owner
L04079,2022-05-18,3,15000,1600,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04080,2022-07-10,2,17000,1200,4 out of 5,Super Area,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04081,2022-06-18,2,12000,500,1 out of 2,Super Area,"Saidabad Colony, Sayeedabad",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
L04082,2022-06-17,3,25000,1300,Ground out of 5,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04083,2022-06-25,2,13000,600,1 out of 3,Super Area,Ramchandrapuram Mandal,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L04084,2022-06-25,3,35000,1565,1 out of 6,Carpet Area,"KMR Estates, Serilingampally",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
L04085,2022-07-06,1,6500,350,2 out of 4,Super Area,Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
L04086,2022-06-03,2,11000,1100,1 out of 4,Super Area,"Padmanabha Nagar, Mehdipatnam",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04087,2022-05-12,2,25000,1200,1 out of 6,Super Area,Vijay nagar colony m,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04088,2022-06-03,3,35000,2000,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,Family,3,Contact Owner
L04089,2022-05-25,3,27000,2200,3 out of 6,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04090,2022-07-06,3,18000,1400,2 out of 4,Super Area,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
L04091,2022-05-06,3,20000,1950,5 out of 6,Super Area,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
L04092,2022-05-16,2,8500,130,1 out of 1,Carpet Area,Rampally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04093,2022-06-10,2,14000,1300,Ground out of 2,Super Area,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04094,2022-06-09,3,35000,1675,5 out of 12,Super Area,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
L04095,2022-07-06,2,16000,1135,3 out of 5,Super Area,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
L04096,2022-05-12,3,20000,1800,3 out of 4,Super Area,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04097,2022-06-14,3,18000,1400,1 out of 5,Super Area,Attapur,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
L04098,2022-07-06,4,140000,3698,16 out of 22,Carpet Area,"Gachibowli CUC, Outer Ring Road",Hyderabad,Semi-Furnished,Family,5,Contact Agent
L04099,2022-05-12,2,10000,950,Ground out of 4,Super Area,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04100,2022-05-12,2,12000,650,1 out of 2,Super Area,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
L04101,2022-06-24,1,5300,100,3 out of 3,Carpet Area,in 1-71/1/a,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L04102,2022-05-25,2,11000,950,2 out of 3,Carpet Area,IDA Uppal,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L04103,2022-06-10,2,12000,1000,1 out of 2,Carpet Area,"New Nagole Colony, Kothapet",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
L04104,2022-06-06,2,12000,900,3 out of 4,Carpet Area,Gwachiwali,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
L04105,2022-05-29,3,20000,1800,7 out of 10,Carpet Area,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
